timestamp,satellite_id,satellite_type,clock_error_ns,ephemeris_error_x_m,ephemeris_error_y_m,ephemeris_error_z_m,total_eph_error_m
2024-01-01 04:00:00,GEO_01,GEO,0.8348104000891678,0.6554143644338494,0.8572972617665193,0.8634613184363524,1.382060791924307
2024-01-01 04:15:00,GEO_01,GEO,0.7345038214099608,0.6119558345037426,0.7382975716023628,0.7458487450823624,1.2148512658585218
2024-01-01 04:30:00,GEO_01,GEO,0.4779906102104624,0.6293302165243796,0.8498509313343938,0.6023906244257624,1.2170363968742344
2024-01-01 04:45:00,GEO_01,GEO,0.6612553215033685,0.7919926911392197,0.624670661347415,0.4826612910412602,1.1182252813435118
2024-01-01 05:00:00,GEO_01,GEO,0.1720224752988121,0.3689616210597448,0.8791653631006212,0.43253355884533634,1.0469716772760826
2024-01-01 05:15:00,GEO_01,GEO,0.411394555412837,0.13824442110994772,0.6986787279315089,-0.0751736529112964,0.7161805379400112
2024-01-01 05:30:00,GEO_01,GEO,0.3103381112382594,0.11178092388173376,0.46728655592352,0.26969239572839654,0.5509861056364679
2024-01-01 05:45:00,GEO_01,GEO,-0.016157017230551435,-0.26618664027331274,0.49167990686789265,0.07563715419668207,0.5642033652616636
2024-01-01 06:00:00,GEO_01,GEO,-0.010014042423810737,-0.21605697528454548,0.40628826358440373,0.27093946091331006,0.5340027726290676
2024-01-01 06:15:00,GEO_01,GEO,-0.42659287870381724,-0.2911654095203397,0.0749172718942619,-0.040261768408054406,0.3033329908278519
2024-01-01 06:30:00,GEO_01,GEO,-0.1297843506230421,-0.41395951973969647,-0.05135774292807026,-0.29406076507777945,0.5103644142178361
2024-01-01 06:45:00,GEO_01,GEO,-0.4396838831354665,-0.38620395901053217,-0.08337102864656283,-0.24293391247871607,0.46381150503756513
2024-01-01 07:00:00,GEO_01,GEO,-0.6202468972972219,-0.6477856214252274,-0.07211957286908971,-0.46245195525547056,0.7991803645208607
2024-01-01 07:15:00,GEO_01,GEO,-0.402796406874132,-0.46865466967702707,-0.230047636206529,-0.34171033972686016,0.6239591898598346
2024-01-01 07:30:00,GEO_01,GEO,-0.8517311317090698,-0.6943349702498128,-0.5270048748237951,-0.4583073932732109,0.9848252919826633
2024-01-01 07:45:00,GEO_01,GEO,-1.0061513933148296,-0.7692776166789117,-0.5021154988092718,-0.43455935393457445,1.0162430111738554
2024-01-01 08:00:00,GEO_01,GEO,-1.0958785198463779,-0.8868758875820217,-0.4373797142625181,-0.7429734350629204,1.236874843964399
2024-01-01 08:15:00,GEO_01,GEO,-0.7437683616442461,-0.8466810503391509,-0.49515773412514225,-0.6877016183258602,1.1979079674646798
2024-01-01 08:30:00,GEO_01,GEO,-1.1313976081304804,-0.7909061770575866,-0.3049398599914285,-0.9096971725567086,1.243410569714247
2024-01-01 08:45:00,GEO_01,GEO,-0.5842485062877002,-1.0395873880631687,-0.7024357483580251,-0.6494147165115125,1.412762326795639
2024-01-01 09:00:00,GEO_01,GEO,-1.354274739378947,-1.007052969769956,-0.447414227041216,-0.6983274153884254,1.3046058230609179
2024-01-01 09:15:00,GEO_01,GEO,-0.6541826855085704,-0.9568248301939627,-0.3248654143737479,-0.6835336392438082,1.2199465271518326
2024-01-01 09:30:00,GEO_01,GEO,-0.9740779570375991,-1.0626010610345116,-0.19397198668394416,-0.7250624266500947,1.3009464512690405
2024-01-01 09:45:00,GEO_01,GEO,-0.9986150836535068,-0.9618015460294556,-0.45872852197459796,-0.6473033784708625,1.2467941829337523
2024-01-01 10:00:00,GEO_01,GEO,-1.0221260502695895,-0.8556066230229626,-0.3217650706438811,-0.46283079499162905,1.0246012877406525
2024-01-01 10:15:00,GEO_01,GEO,-0.7728124741875375,-0.5932320384326946,-0.26629053320627405,-0.6645015795501137,0.9297296643233923
2024-01-01 10:30:00,GEO_01,GEO,-0.7976929318905013,-0.5992821670630435,-0.22191083473729345,-0.5469711914750369,0.8411664630958615
2024-01-01 10:45:00,GEO_01,GEO,-0.5031168681305923,-0.5103740742872684,-0.14975193600548609,-0.6352572869126656,0.8285283088812464
2024-01-01 11:00:00,GEO_01,GEO,-0.662353145912959,-0.3274152335750682,0.008948876875211259,-0.5266016727809097,0.6201533192283957
2024-01-01 11:15:00,GEO_01,GEO,-0.5865263827054861,-0.3963948732875368,-0.27320839465591207,-0.33113528749348764,0.5843135297958603
2024-01-01 11:30:00,GEO_01,GEO,-0.6075591106477806,-0.21439255476059105,0.24594860717754075,-0.10440208361757783,0.3425706933948626
2024-01-01 11:45:00,GEO_01,GEO,-0.41445912648853,-0.19932735076268723,0.2685789516505607,-0.19255340242208557,0.38593115813070494
2024-01-01 12:00:00,GEO_01,GEO,-0.2298309348493306,-0.012408263368878916,0.3215538724897646,-0.08056623528098515,0.331725453018526
2024-01-01 12:15:00,GEO_01,GEO,-0.5862909054920589,-0.036408608376869225,0.7014988161604965,-0.011407088332521145,0.7025356200953402
2024-01-01 12:30:00,GEO_01,GEO,-0.4045867668067223,-0.22096985822698162,0.503650967218375,0.09213272534095876,0.5576561791136269
2024-01-01 12:45:00,GEO_01,GEO,0.09776813345530816,0.22337002013325746,0.6482861363641204,0.2756117381414406,0.7390067054483312
2024-01-01 13:00:00,GEO_01,GEO,0.05321541085392608,0.527196784460633,1.0341536810789727,0.14106159133724067,1.1693197416384518
2024-01-01 13:15:00,GEO_01,GEO,0.08486456309698065,0.5218857291456489,0.7879589540095062,0.5971334353389555,1.1179500736121195
2024-01-01 13:30:00,GEO_01,GEO,0.23255027973708164,0.6215501941334762,0.8982294334462881,0.42095924125443956,1.1706184014161554
2024-01-01 13:45:00,GEO_01,GEO,0.3929297546382705,0.7182324399244113,1.0231717607244462,0.6752836843505065,1.420825937282161
2024-01-01 14:00:00,GEO_01,GEO,0.24500127771794067,0.5855143675381566,1.149120412210002,0.4761727299793004,1.3747891711557931
2024-01-01 14:15:00,GEO_01,GEO,0.23132328649468978,0.653442263738917,1.111064444305887,0.7764769867694065,1.504781546412464
2024-01-01 14:30:00,GEO_01,GEO,0.46728014048999117,0.5801249767890807,0.9665540359690242,0.793852265160367,1.3787578148619093
2024-01-01 14:45:00,GEO_01,GEO,0.2802116879372949,0.6541320774865357,1.0539288906325308,0.79102242196011,1.471180258619047
2024-01-01 15:00:00,GEO_01,GEO,0.5473117235591278,0.8134439094354435,1.0566681207183877,0.6079150413205282,1.4655371740777805
2024-01-01 15:15:00,GEO_01,GEO,0.11037539471468882,0.8811230175331628,1.107336762425105,0.7695988070445958,1.6108553011519453
2024-01-01 15:30:00,GEO_01,GEO,0.600336000991257,0.6356077105490132,1.1784101127683968,0.5694650107797264,1.4549700870074744
2024-01-01 15:45:00,GEO_01,GEO,0.4168316601810036,0.5761821075770371,1.1716969176894259,0.6463412303869975,1.4569202016970577
2024-01-01 16:00:00,GEO_01,GEO,0.3504015119974403,0.5908935476657843,0.8515712225156141,0.7790239841680466,1.2966137048476893
2024-01-01 16:15:00,GEO_01,GEO,0.4776067734652415,0.6175179868120955,1.1298331544532563,0.6803993412990081,1.4562948480916849
2024-01-01 16:30:00,GEO_01,GEO,0.5416096035756948,0.2605186997566552,0.9607225434164034,0.5028598611347298,1.115224568547439
2024-01-01 16:45:00,GEO_01,GEO,0.36230656193557587,0.06126173516055017,1.008188320795608,0.29030493524708123,1.0509394111043515
2024-01-01 17:00:00,GEO_01,GEO,-0.2856212749294432,0.24205110881723693,0.8110773182128056,0.40195243871139685,0.9370170320677047
2024-01-01 17:15:00,GEO_01,GEO,-0.2877234881642842,0.07970452161958383,0.780996740853095,0.21287831801322407,0.8134038961487107
2024-01-01 17:30:00,GEO_01,GEO,-0.24532371483410265,0.07722364285274665,0.5838187117675719,-0.18536198149277314,0.6173871098495035
2024-01-01 17:45:00,GEO_01,GEO,-0.17097378974760974,0.04236921336837292,0.5982010068828838,0.1418908079852147,0.6162569239106752
2024-01-01 18:00:00,GEO_01,GEO,-0.1782858559517299,-0.10711588593181043,0.40670054891339513,-0.07236310537323522,0.4267500070587832
2024-01-01 18:15:00,GEO_01,GEO,-0.4833421389706961,0.07849382485624276,0.2127569281154338,-0.007971756137404917,0.22691482961144835
2024-01-01 18:30:00,GEO_01,GEO,-0.48341841019507337,-0.1695386823899406,0.4118167431595688,-0.4242330861900351,0.6150691881336547
2024-01-01 18:45:00,GEO_01,GEO,-0.7452250997649135,-0.26434964707686553,0.13530720561095722,-0.7864715210211722,0.8406701072223667
2024-01-01 19:00:00,GEO_01,GEO,-0.8068953720956319,-0.3010507450861034,0.009149218901833372,-0.415607495369293,0.5132687887749932
2024-01-01 19:15:00,GEO_01,GEO,-1.0611444970839516,-0.6350294513832766,-0.2834030866782675,-0.49702316019916715,0.8547582906513875
2024-01-01 19:30:00,GEO_01,GEO,-1.0391712751335884,-0.39138648780934177,-0.3630028448040131,-0.8275223035478144,0.9847576407647821
2024-01-01 19:45:00,GEO_01,GEO,-1.2534043931374703,-0.6389696039542817,-0.2323277146294023,-0.8089472956834731,1.0567185287275023
2024-01-01 20:00:00,GEO_01,GEO,-1.2415678024516033,-0.599445521376027,-0.3163521281778458,-0.3415964742263282,0.7590136713553238
2024-01-01 20:15:00,GEO_01,GEO,-0.8692789468849382,-0.9351203898001159,-0.4557801260288756,-0.8188965499152436,1.3239249322245985
2024-01-01 20:30:00,GEO_01,GEO,-1.2563379913375954,-1.0080079161284845,-0.40079156973360613,-0.6898923344186179,1.285560295916449
2024-01-01 20:45:00,GEO_01,GEO,-0.5742003240947724,-0.6873016782414872,-0.25953179959119954,-0.8995067501179006,1.161401199164302
2024-01-01 21:00:00,GEO_01,GEO,-1.031391569696217,-0.7614807167946513,-0.3746690378456915,-1.1015635020470882,1.3905653235330433
2024-01-01 21:15:00,GEO_01,GEO,-1.0992288006829958,-0.9482083969180854,-0.6150909614698784,-0.8572468415880388,1.4185584944867704
2024-01-01 21:30:00,GEO_01,GEO,-1.2568766746489008,-0.9157518477928837,-0.477894394084161,-0.8529785295603669,1.339610716038101
2024-01-01 21:45:00,GEO_01,GEO,-0.8987741387639296,-0.5678411253547323,-0.5301997855228472,-0.8480795617961543,1.1501279491208616
2024-01-01 22:00:00,GEO_01,GEO,-1.121132872136317,-0.8529796019565915,-0.43591040723603836,-0.7682658716573202,1.2279350691482411
2024-01-01 22:15:00,GEO_01,GEO,-0.9048544329625249,-0.37597086959975917,-0.38256385879663607,-0.6578423768675139,0.8488025645859417
2024-01-01 22:30:00,GEO_01,GEO,-0.34228767693473183,-0.688017468664627,-0.31943791533795446,-0.6295829184807398,0.9857906827444987
2024-01-01 22:45:00,GEO_01,GEO,-0.7621003483804015,-0.37114911093208974,-0.321931849288413,-0.6955699149935441,0.8515922056806675
2024-01-01 23:00:00,GEO_01,GEO,-0.44440332492232837,-0.4298254425189373,-0.07995666259451965,-0.36522720368041833,0.5696787596866079
2024-01-01 23:15:00,GEO_01,GEO,-0.7278926299979664,-0.16868125741397377,-0.04715855217178154,-0.6109693710881696,0.6355791595494392
2024-01-01 23:30:00,GEO_01,GEO,-0.5039488945793587,-0.23102388503534182,-0.25185259552035655,-0.5335234753583826,0.6336000821382916
2024-01-01 23:45:00,GEO_01,GEO,-0.08174039539062405,-0.05680996847655977,0.4322230016099157,-0.028088929509427013,0.4368444615649585
2024-01-02 00:00:00,GEO_01,GEO,-0.4445301713077173,0.09147331521600545,0.4149966966339136,0.03887744168328894,0.4267330325689643
2024-01-02 00:15:00,GEO_01,GEO,0.1590423788487791,0.060463654529865934,0.34022444001821617,0.0915100370356046,0.35746693551022796
2024-01-02 00:30:00,GEO_01,GEO,0.04415015794379573,0.4305463460093436,0.47896842757463687,0.013661195107971091,0.6441797411647588
2024-01-02 00:45:00,GEO_01,GEO,-0.11476124327199719,0.3251276333229877,0.41392144145155263,0.20882768267302076,0.5662578376447625
2024-01-02 01:00:00,GEO_01,GEO,0.17788865009857233,0.4709102481866793,0.8464210382235757,0.37962522836691087,1.0403366521503243
2024-01-02 01:15:00,GEO_01,GEO,0.3231702553051256,0.4363270998195414,0.964179923866574,0.30602322781886415,1.1016689519038652
2024-01-02 01:30:00,GEO_01,GEO,0.32425961227965017,0.27486520797945324,0.8482991660587147,0.5020242635925838,1.0233233696780186
2024-01-02 01:45:00,GEO_01,GEO,-0.06675030864999587,0.7114155689763537,1.013756094868338,0.7568802304189649,1.4514410821193249
2024-01-02 02:00:00,GEO_01,GEO,0.1579488797356817,1.1817316335018193,0.9651801537816058,0.9218113824567967,1.7826381034017178
2024-01-02 02:15:00,GEO_01,GEO,0.31531387560402196,0.9869138085320752,0.8152764022746212,0.7258765128859858,1.4715879822615616
2024-01-02 02:30:00,GEO_01,GEO,0.444017236412773,0.9073061269825915,0.9619667228019889,0.9322981187076385,1.6179506067814156
2024-01-02 02:45:00,GEO_01,GEO,0.6113315745850689,0.9194758433678629,1.0341173298548798,0.5947725129020893,1.506183528175466
2024-01-02 03:00:00,GEO_01,GEO,0.5398604472566046,0.975156273880962,0.9838103990741418,0.9593273246205745,1.6849693099814884
2024-01-02 03:15:00,GEO_01,GEO,0.23036301173624268,1.0886336850200624,0.9737390842419763,0.7780707133316354,1.6548973198616168
2024-01-02 03:30:00,GEO_01,GEO,0.49634381555463225,0.8196655960029902,0.9638692909088953,0.9146223749435621,1.561227013593973
2024-01-02 03:45:00,GEO_01,GEO,0.5098778301744713,1.1055483591290731,0.9390946127800752,0.8119304332242157,1.662337779911534
2024-01-02 04:00:00,GEO_01,GEO,0.45700861477093885,1.012556629581052,0.9139918952946371,0.9596920696301456,1.6678312208625352
2024-01-02 04:15:00,GEO_01,GEO,0.5800811921222224,0.9621523649850138,0.7747789340159056,0.5732170099543973,1.361836007213107
2024-01-02 04:30:00,GEO_01,GEO,0.4571689373317388,0.8720745294836318,0.7549775035163454,0.7133024660461901,1.3562099482961505
2024-01-02 04:45:00,GEO_01,GEO,0.3139356995200624,0.741913209635081,0.5903586506112325,0.5121081485407226,1.0775960758950218
2024-01-02 05:00:00,GEO_01,GEO,0.12094366980931727,0.7517444525103516,0.7739820169710676,0.4358410702235878,1.1636689060760939
2024-01-02 05:15:00,GEO_01,GEO,-0.32613208526983173,0.6279424516197188,0.27726696801881817,0.34238984205004386,0.7670850657127835
2024-01-02 05:30:00,GEO_01,GEO,0.028439481006040546,0.3843412905250582,0.5682927497793623,0.15371480647259608,0.7030669376262574
2024-01-02 05:45:00,GEO_01,GEO,-0.09522217694833376,0.23621752067060092,0.47815695576506667,0.17805719370054768,0.5622607541406354
2024-01-02 06:00:00,GEO_01,GEO,-0.16252189091356245,0.2244337849536731,0.18852971994307455,0.06828814652066596,0.30096054572929265
2024-01-02 06:15:00,GEO_01,GEO,-0.6045775608987577,0.3458908457560206,-0.20250501371137616,-0.004747633476808774,0.40083824390854966
2024-01-02 06:30:00,GEO_01,GEO,-0.6254147611048595,-0.1500025351202969,-0.03864888908329335,-0.11622471863706728,0.1936560930932824
2024-01-02 06:45:00,GEO_01,GEO,-0.34114784970869194,-0.2779148191864749,-0.11463676979918018,-0.12229930455475228,0.3245540873383315
2024-01-02 07:00:00,GEO_01,GEO,-0.6363053135299355,-0.14577260671009645,-0.28992056366729335,-0.1932311322079428,0.37767956862740276
2024-01-02 07:15:00,GEO_01,GEO,-0.5129410080421745,-0.24408166472377676,-0.32450869474398286,-0.553790894702873,0.6867067111034973
2024-01-02 07:30:00,GEO_01,GEO,-0.7537547354820447,-0.2874265747776363,-0.12423375684300614,-0.3827947794012386,0.49455020510012354
2024-01-02 07:45:00,GEO_01,GEO,-0.8411652279762108,-0.35641393653970177,-0.2830176917977798,-0.7295078623243166,0.8598323262260287
2024-01-02 08:00:00,GEO_01,GEO,-0.7160865536303377,-0.48819615833483865,-0.5243206586302473,-0.549508190038654,0.9028880844262531
2024-01-02 08:15:00,GEO_01,GEO,-1.0703890432623466,-0.27902503228701747,-0.6461231204968332,-0.5870912299740444,0.9165185037934437
2024-01-02 08:30:00,GEO_01,GEO,-1.0310086427302942,-0.7900655710562869,-0.5217493401172906,-0.9677552249897304,1.353874497867601
2024-01-02 08:45:00,GEO_01,GEO,-1.1630781004813848,-0.6868811135514628,-0.5670657575080003,-0.7431029570267743,1.159987604344872
2024-01-02 09:00:00,GEO_01,GEO,-1.1991503402515442,-0.5890065704058518,-0.4962615594174955,-0.8335062317910343,1.134873082671026
2024-01-02 09:15:00,GEO_01,GEO,-1.1551193408829872,-0.809189312710413,-0.5996052532716326,-0.8581052812980963,1.3231245131684977
2024-01-02 09:30:00,GEO_01,GEO,-1.0591418437654214,-0.5846388893059725,-0.4570259480951687,-0.5592162030716915,0.9291921813592322
2024-01-02 09:45:00,GEO_01,GEO,-1.1208533315194928,-0.2846854108952575,-0.28178243342422726,-0.80199498010743,0.8964614163925839
2024-01-02 10:00:00,GEO_01,GEO,-0.7544452211463741,-0.4763320379416021,-0.3736269856562083,-0.7665156181299083,0.9767474226314702
2024-01-02 10:15:00,GEO_01,GEO,-1.1391332720812932,-0.39525211207310956,-0.389780576502986,-0.6012704912555096,0.8183393755477588
2024-01-02 10:30:00,GEO_01,GEO,-0.9066442873274928,-0.5267204681209793,-0.3163919892447957,-0.47260795609034745,0.775175220550656
2024-01-02 10:45:00,GEO_01,GEO,-0.9193138043281545,-0.36058597440585943,-0.26277313697022536,-0.510721125339898,0.6781651969246488
2024-01-02 11:00:00,GEO_01,GEO,-0.4511248843516178,-0.23713159540934048,0.02357481790976626,-0.2564397600895719,0.35006930190414437
2024-01-02 11:15:00,GEO_01,GEO,-0.5704939208428574,-0.12372408991326364,-0.10964362783501735,-0.2638831091306507,0.3113899016251941
2024-01-02 11:30:00,GEO_01,GEO,-0.3568233848736744,0.1905704046845309,0.03470337032349334,-0.5359983411188947,0.5699259818043413
2024-01-02 11:45:00,GEO_01,GEO,-0.755269351562852,0.15469873455646138,0.11731663637426273,-0.2077668123236105,0.28436233918480813
2024-01-02 12:00:00,GEO_01,GEO,-0.2956340325570078,-0.01761973565671382,0.18166420523830668,-0.1111052049517019,0.2136742968090401
2024-01-02 12:15:00,GEO_01,GEO,-0.046013324689101326,0.30633973595904807,0.1731519612905907,0.1345258946016818,0.3767264947473436
2024-01-02 12:30:00,GEO_01,GEO,-0.14600275177826327,0.43512082873226027,0.47138044386266836,-0.1620161308715438,0.6616486115117302
2024-01-02 12:45:00,GEO_01,GEO,0.10604314619842314,0.6660018111352255,0.5154963138049288,0.627937744926705,1.050523999480976
2024-01-02 13:00:00,GEO_01,GEO,-0.10385234459600112,0.8141852304455754,0.7095201704523956,0.4497292395169464,1.1698601842233123
2024-01-02 13:15:00,GEO_01,GEO,0.37445209190673723,0.5115120435378324,0.7000846949265156,0.47551829861830447,0.9888785583050371
2024-01-02 13:30:00,GEO_01,GEO,0.6356510130026738,0.6411076355660688,1.0281870677743237,0.6797438674826312,1.3893305481776903
2024-01-02 13:45:00,GEO_01,GEO,0.17993528061259673,0.6704868132056714,0.8394850573047908,0.8951775391943955,1.3984386131678639
2024-01-02 14:00:00,GEO_01,GEO,0.1978197019235891,0.9104817064421898,1.2109851644812848,0.7454768992293201,1.6885490261298925
2024-01-02 14:15:00,GEO_01,GEO,0.6282177754432411,1.0773366922849859,0.8106486453671717,0.80410852315725,1.5698395114766728
2024-01-02 14:30:00,GEO_01,GEO,0.6934120570770925,1.2019638740467706,1.1314441140188332,0.7546198014085868,1.815030022434703
2024-01-02 14:45:00,GEO_01,GEO,0.2689250442850054,1.0693273187863437,1.1321263895112643,0.7266180727735807,1.7184716757083298
2024-01-02 15:00:00,GEO_01,GEO,0.351080101185285,1.048982516779298,0.9881632029301045,0.6806304867206006,1.5937655710885574
2024-01-02 15:15:00,GEO_01,GEO,0.3841972648341058,1.102298179909181,1.1047262923713232,0.6234513740262668,1.6805276178221005
2024-01-02 15:30:00,GEO_01,GEO,0.1126735424656502,0.9193854261140668,1.1737147344788164,0.6247901245002802,1.6165514341822527
2024-01-02 15:45:00,GEO_01,GEO,0.18240616112643654,1.322493735070554,0.7027785398873765,0.5030327293120059,1.5798510316438645
2024-01-02 16:00:00,GEO_01,GEO,0.08743461423141463,0.7173262547540301,0.9696200096354901,0.6434925034463126,1.3670415212555083
2024-01-02 16:15:00,GEO_01,GEO,0.09913825254856434,0.9196450573672426,0.5402231695936603,0.3356578307337966,1.118147702156892
2024-01-02 16:30:00,GEO_01,GEO,0.21091072008969355,1.1356699279465126,0.6428204028418043,0.48805056164889365,1.393254322181538
2024-01-02 16:45:00,GEO_01,GEO,0.15971743647685466,0.7677825281692929,0.8901298870406574,0.3712146706873349,1.2327293125818626
2024-01-02 17:00:00,GEO_01,GEO,0.3645319670452679,0.6516361602678218,0.5159639156230652,0.32200109154882617,0.8913658903908716
2024-01-02 17:15:00,GEO_01,GEO,-0.22718821788684876,0.5542973069880137,0.3544864313946985,0.1170990292069877,0.668295082443625
2024-01-02 17:30:00,GEO_01,GEO,0.09490919197188083,0.46394684484526,0.39500692719380137,0.4649531117549298,0.7664584421242636
2024-01-02 17:45:00,GEO_01,GEO,-0.18959333322986927,0.5910460718587264,0.5542485564687394,0.13752738226779027,0.8218519953621474
2024-01-02 18:00:00,GEO_01,GEO,-0.26873461403889404,-0.06204046861537682,-0.031806109655727055,-0.3155197990033791,0.32313061124037823
2024-01-02 18:15:00,GEO_01,GEO,-0.2512851463409854,0.36718247068398846,-0.04683460844175319,-0.23429721129530207,0.4380771970169708
2024-01-02 18:30:00,GEO_01,GEO,-0.7403603303037639,-0.17999143970678586,0.17900970655562276,-0.4627069025762658,0.5277680087884956
2024-01-02 18:45:00,GEO_01,GEO,-0.5628876321973637,-0.10679738282914764,0.12735427955807616,-0.6285158609104878,0.650120743336931
2024-01-02 19:00:00,GEO_01,GEO,-0.7015516944765137,-0.20138435832741342,-0.21113742699401075,-0.7641703859141269,0.8179798601217153
2024-01-02 19:15:00,GEO_01,GEO,-0.7119588898292313,-0.12522420346600455,-0.42432113257957094,-0.6189642002635015,0.7608194305452123
2024-01-02 19:30:00,GEO_01,GEO,-0.8216618013907662,-0.5462547655804242,-0.12250196401286251,-0.8405179752838909,1.00988685845577
2024-01-02 19:45:00,GEO_01,GEO,-0.43073883578156436,-0.27678800848006196,-0.23743232384075677,-0.7219546215945793,0.8088288976567004
2024-01-02 20:00:00,GEO_01,GEO,-1.10554378731168,-0.08057751654291934,-0.3961601884275588,-0.7859815150094689,0.8838566473154814
2024-01-02 20:15:00,GEO_01,GEO,-1.0842167313280333,-0.6244431954991887,-0.6254983584788232,-0.7935906110853062,1.1878398708865139
2024-01-02 20:30:00,GEO_01,GEO,-1.142485329877179,-0.4266711344465771,-0.581482689016551,-1.129144072724551,1.3398271200288618
2024-01-02 20:45:00,GEO_01,GEO,-1.0639505593668206,-0.5872888907623507,-0.6299492903437172,-0.9751039652287662,1.300988890276273
2024-01-02 21:00:00,GEO_01,GEO,-1.065770571931611,-0.434350782092471,-0.5654978522074029,-0.9483218669646419,1.1864917977461247
2024-01-02 21:15:00,GEO_01,GEO,-0.7175196201107527,-0.46964696904402936,-0.3986073440468184,-1.1122151337438884,1.271408114646606
2024-01-02 21:30:00,GEO_01,GEO,-0.6810880658109995,-0.5172669676979451,-0.45630467541152836,-1.1288652554678336,1.3229194373340745
2024-01-02 21:45:00,GEO_01,GEO,-1.0282593948065932,-0.28820332603700594,-0.6461550459676924,-0.7639683075749386,1.0412612907177619
2024-01-02 22:00:00,GEO_01,GEO,-1.0383659790267024,-0.04907083032354359,-0.3420947382218268,-0.8777841095258077,0.9433672133605859
2024-01-02 22:15:00,GEO_01,GEO,-0.6947127016155381,-0.3042852904752157,-0.4197305086666377,-0.7677657976500432,0.9264057199447485
2024-01-02 22:30:00,GEO_01,GEO,-0.81296366628465,-0.09357564296234942,-0.3034682920848714,-0.8884832457902229,0.9435316016470543
2024-01-02 22:45:00,GEO_01,GEO,-0.4964255753936482,-0.34056420598298687,-0.1453951484617842,-0.8833899655366656,0.957863016722077
2024-01-02 23:00:00,GEO_01,GEO,-0.5182315781637161,-0.19500611775005589,-0.38233909031608704,-0.7360498031452238,0.8520445285628001
2024-01-02 23:15:00,GEO_01,GEO,-0.811337815565474,0.11412541478255524,-0.16883672029800528,-0.5680957260939226,0.6035422126301178
2024-01-02 23:30:00,GEO_01,GEO,-0.1100487412655104,0.36114626587784293,-0.12046704213280786,-0.5927737874645409,0.7044996073120227
2024-01-02 23:45:00,GEO_01,GEO,0.07175488035112898,0.2736190855253482,-0.14248763079698362,-0.32950176247013585,0.4513773813172201
2024-01-03 00:00:00,GEO_01,GEO,-0.2957277916101459,0.2887848822036475,0.15262628762879227,-0.4659580554512037,0.5690416516429957
2024-01-03 00:15:00,GEO_01,GEO,-0.18118670260713854,0.43526384844858884,0.4799960091137476,-0.27488982099045045,0.7038573720687756
2024-01-03 00:30:00,GEO_01,GEO,0.06472311006335582,0.3359880390040245,0.05221435464292293,0.09663109162051867,0.35348531660073224
2024-01-03 00:45:00,GEO_01,GEO,0.1885666155671423,0.6730630293030274,0.3801246963549366,0.1952460628609848,0.797263852972287
2024-01-03 01:00:00,GEO_01,GEO,0.3233438216093619,0.8113588317420057,0.5059471988941201,0.1614005808224705,0.969709167433406
2024-01-03 01:15:00,GEO_01,GEO,0.6885259308674395,0.728165608175188,0.5245415707537903,0.1671551248540191,0.9128580657161101
2024-01-03 01:30:00,GEO_01,GEO,0.3346174799130535,0.8323611235622279,0.5679838199416363,0.22754370657918696,1.0330570159178352
